"INTERCLASSE";"CODE_UN";"CODICIONE";"NOME_CORSO";"COD_CLASSE";"DES_CLASSE";"ID_COMUNE";"COMUNE";"ID_REGIONE_MACRO_ISTAT";"REGIONE_MACRO_ISTAT";"ID_CLASSE";"DURATA";"ANNO";"CODICE";"DESCRIZIONE";"NUMERATORE";"DENOMINATORE";"INDICATORE";"NUM_ATENEO";"DEN_ATENEO";"IND_ATENEO";"NUM_ITA_NOTELE";"DEN_ITA_NOTELE";"IND_ITA_NOTELE";"NUM_AREA_NOTELE";"DEN_AREA_NOTELE";"IND_AREA_NOTELE";"X";"CORSO";"CORSO_SEDE"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC10BIS";"Percentuale di CFU conseguiti allestero dagli iscritti sul totale dei CFU conseguiti dagli studenti";0;1971;0;0;0;0;93,2241379310345;2809,06896551724;0,0331868455617888;96,6666666666667;2851;0,0339062317315562;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC11";"Percentuale di laureati (L, LM, LMCU) entro la durata normale del corso che hanno acquisito almeno 12 CFU all'estero";1;13;0,0769230769230769;0;0;0;3,21739130434783;19,9565217391304;0,161220043572985;3,875;24;0,161458333333333;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC12";"Percentuale di studenti iscritti al primo anno del corso di laurea (L) e laurea magistrale (LM, LMCU) che hanno conseguito il precedente titolo di studio all'estero";0;40;0;0;0;0;4,46428571428571;42,0357142857143;0,106202209005947;0,444444444444444;41,5555555555556;0,0106951871657754;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC13";"Percentuale di CFU conseguiti al I anno su CFU da conseguire*";16;60;0,266666666666667;0;0;0;42,1435059037239;60,0857142857143;0,701389779662547;43,5724381625442;60,2727272727273;0,722921296814458;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC14";"Percentuale di studenti che proseguono nel II anno nello stesso corso di studio*";2;7;0,285714285714286;0;0;0;30,25;33,7142857142857;0,897245762711864;25,6666666666667;29,4444444444444;0,871698113207547;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC15";"Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 20 CFU al I anno*";2;7;0,285714285714286;0;0;0;27,75;33,7142857142857;0,823093220338983;23,6666666666667;29,4444444444444;0,80377358490566;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC15BIS";"Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 1/3 dei CFU previsti al I anno *";2;7;0,285714285714286;0;0;0;27,8571428571429;33,7142857142857;0,826271186440678;23,6666666666667;29,4444444444444;0,80377358490566;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC16";"Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 40 CFU al I anno*";2;7;0,285714285714286;0;0;0;20,3214285714286;33,7142857142857;0,602754237288136;18,3333333333333;29,4444444444444;0,622641509433962;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC16BIS";"Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno *";2;7;0,285714285714286;0;0;0;20,5;33,7142857142857;0,608050847457627;18,5555555555556;29,4444444444444;0,630188679245283;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC17";"Percentuale di immatricolati (L, LM, LMCU) che si laureano entro un anno oltre la durata normale del corso nello stesso corso di studio*";1;3;0,333333333333333;0;0;0;20,0909090909091;27,9090909090909;0,719869706840391;18,875;24,25;0,778350515463918;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC18";"Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio";13;14;0,928571428571429;0;0;0;19,8947368421053;26,4736842105263;0,751491053677932;26,1666666666667;35;0,747619047619048;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC19";"Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata";720;1056;0,681818181818182;0;0;0;586,806451612903;980,503225806452;0,598474779244364;570,090909090909;1241,09090909091;0,459346615880457;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC19BIS";"Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata";768;1056;0,727272727272727;0;0;0;638,58064516129;980,503225806452;0,651278474516048;610,909090909091;1241,09090909091;0,492235569879871;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC19TER";"Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza";768;1056;0,727272727272727;0;0;0;663,967741935484;980,503225806452;0,67717037992341;635,636363636364;1241,09090909091;0,512159390565485;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC21";"Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno*";2;7;0,285714285714286;0;0;0;30,6071428571429;33,7142857142857;0,907838983050847;26;29,4444444444444;0,883018867924528;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC22";"Percentuale di immatricolati (L, LM, LMCU) che si laureano, nel CdS, entro la durata normale del corso*";0;7;0;0;0;0;19,0833333333333;33;0,578282828282828;17,25;28,625;0,602620087336245;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC23";"Percentuale di immatricolati (L, LM, LMCU) che proseguono la carriera al secondo anno in un differente CdS dellAteneo *";0;7;0;0;0;0;0,178571428571429;33,7142857142857;0,00529661016949153;0;29,4444444444444;0;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC24";"Percentuale di abbandoni del CdS dopo N+1 anni*";2;3;0,666666666666667;0;0;0;3,45454545454545;27,9090909090909;0,123778501628664;3;24,25;0,123711340206186;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC25";"Percentuale di laureandi complessivamente soddisfatti del CdS";14;14;1;0;0;0;24,8421052631579;26,4736842105263;0,938369781312127;33;35;0,942857142857143;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC26";"Percentuale di Laureati occupati a un anno dal Titolo (LM, LMCU) - Laureati che dichiarano di svolgere un'attivita† lavorativa o di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.)";0;3;0;0;0;0;9,72222222222222;16,2222222222222;0,599315068493151;8,33333333333333;14;0,595238095238095;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC26BIS";"Percentuale di Laureati occupati a un anno dal Titolo (LM, LMCU) - laureati che dichiarano di svolgere un'attivita† lavorativa e regolamentata da un contratto, o di svolgere attivit√† di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.)";0;3;0;0;0;0;8,70588235294118;14,8823529411765;0,58498023715415;4,8;9;0,533333333333333;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC26TER";"Percentuale di Laureati occupati a un anno dal Titolo (LM, LMCU) - Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un'attivita† lavorativa e regolamentata da un contratto";0;2;0;0;0;0;8,70588235294118;13,5882352941176;0,640692640692641;4,8;7,4;0,648648648648649;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC27";"Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza)";75;8,8;8,52272727272727;0;0;0;92,6129032258064;6,83118279569892;13,5573744687549;83,3636363636364;7,05833333333333;11,8106686701728;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2020;"iC28";"Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza)";41;4,4;9,31818181818182;0;0;0;43,8709677419355;4,07768817204301;10,7587843628453;43,7272727272727;4,27272727272727;10,2340425531915;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC00a";"Avvii di carriera al primo anno (L, LMCU, LM)";27;0;27;0;0;0;38,53125;0;38,53125;38,3;0;38,3;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC00c";"Se LM, Iscritti per la prima volta a LM";12;0;12;0;0;0;31,375;0;31,375;29,3;0;29,3;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC00d";"Iscritti (L, LMCU, LM)";74;0;74;0;0;0;88,2121212121212;0;88,2121212121212;91,5;0;91,5;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC00e";"Iscritti Regolari ai fini del CSTD (L, LMCU, LM)";53;0;53;0;0;0;71,5625;0;71,5625;70,4;0;70,4;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC00f";"Iscritti Regolari ai fini del CSTD, immatricolati puri * al CdS in oggetto (L, LMCU, LM)";21;0;21;0;0;0;62,0625;0;62,0625;55,6;0;55,6;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC00g";"laureati (L, LM, LMCU) entro la durata normale del corso";13;0;13;0;0;0;21,2916666666667;0;21,2916666666667;21,5;0;21,5;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC00h";"laureati (L, LM, LMCU)";18;0;18;0;0;0;27,5416666666667;0;27,5416666666667;27,625;0;27,625;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC01";"Percentuale di studenti iscritti entro la durata normale del CdS che abbiano acquisito almeno 40 CFU nell'a.s.";22;53;0,415094339622642;0;0;0;37,1875;71,5625;0,519650655021834;36,9;70,4;0,524147727272727;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC02";"Percentuale di laureati (L, LM, LMCU) entro la durata normale del corso";13;18;0,722222222222222;0;0;0;21,2916666666667;27,5416666666667;0,773071104387292;21,5;27,625;0,778280542986425;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC02BIS";"Percentuale di laureati (L, LM, LMCU) entro un anno oltre la durata normale del corso";16;18;0,888888888888889;0;0;0;25,3333333333333;27,5416666666667;0,91981845688351;25,625;27,625;0,927601809954751;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC04";"Percentuale iscritti al primo anno (LM) laureati in altro Ateneo";16;27;0,592592592592593;0;0;0;18,65625;38,53125;0,484184914841849;18,7;38,3;0,488250652741514;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC05";"Rapporto studenti regolari/docenti (professori a tempo indeterminato, ricercatori a tempo indeterminato, ricercatori di tipo a e tipo b)";53;17;3,11764705882353;0;0;0;79,6451612903226;16,4838709677419;4,83170254403131;67,4545454545455;14,5454545454545;4,6375;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC07";"Percentuale di Laureati occupati a tre anni dal Titolo (LM, LMCU) - Laureati che dichiarano di svolgere un'attivita† lavorativa o di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.)";4;6;0,666666666666667;0;0;0;9,94117647058824;12,4705882352941;0,797169811320755;9,33333333333333;11,1666666666667;0,835820895522388;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC07BIS";"Percentuale di Laureati occupati a tre anni dal Titolo (LM, LMCU) - laureati che dichiarano di svolgere un'attivita† lavorativa e regolamentata da un contratto, o di svolgere attivit√† di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.)";4;6;0,666666666666667;0;0;0;9,88235294117647;12,4705882352941;0,792452830188679;9,16666666666667;11,1666666666667;0,82089552238806;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC07TER";"Percentuale di Laureati occupati a tre anni dal Titolo (LM, LMCU) - Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un'attivita† lavorativa e regolamentata da un contratto";4;6;0,666666666666667;0;0;0;9,88235294117647;12,3529411764706;0,8;9,16666666666667;11,1666666666667;0,82089552238806;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC08";"Percentuale dei docenti di ruolo che appartengono a settori scientifico-disciplinari (SSD) di base e caratterizzanti per corso di studio (L, LMCU, LM), di cui sono docenti di riferimento";6;6;1;0;0;0;5,08064516129032;5,70967741935484;0,889830508474576;4,5;5;0,9;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC09";"Valori dellindicatore di Qualita† della ricerca dei docenti per le lauree magistrali (QRDLM) (valore di riferimento: 0,8)";134,88;144;0,936666666666667;0;0;0;158,351571687019;159,82692597618;0,990769050457868;150,214;154,9;0,969748224661072;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC10";"Percentuale di CFU conseguiti allestero dagli studenti regolari sul totale dei CFU conseguiti dagli studenti entro la durata normale del corso";95;1547;0,0614091790562379;0;0;0;139,6875;2473,8125;0,0564664864455168;149,8;2338,3;0,0640636359748535;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC10BIS";"Percentuale di CFU conseguiti allestero dagli iscritti sul totale dei CFU conseguiti dagli studenti";95;1833;0,0518276050190944;0;0;0;136,909090909091;2601,54545454545;0,0526260614320159;149,8;2545,2;0,0588558855885589;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC11";"Percentuale di laureati (L, LM, LMCU) entro la durata normale del corso che hanno acquisito almeno 12 CFU all'estero";0;13;0;0;0;0;3,83333333333333;21,2916666666667;0,180039138943249;4,625;21,5;0,215116279069767;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC12";"Percentuale di studenti iscritti al primo anno del corso di laurea (L) e laurea magistrale (LM, LMCU) che hanno conseguito il precedente titolo di studio all'estero";1;27;0,037037037037037;0;0;0;5,625;38,53125;0,145985401459854;2;38,3;0,0522193211488251;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC13";"Percentuale di CFU conseguiti al I anno su CFU da conseguire*";24;60;0,4;0;0;0;41,3720359771055;59,9285714285714;0,690355785076849;44,013201320132;60,25;0,73050956547937;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC14";"Percentuale di studenti che proseguono nel II anno nello stesso corso di studio*";8;12;0,666666666666667;0;0;0;28,1875;31,375;0,898406374501992;26,2;29,3;0,89419795221843;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC15";"Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 20 CFU al I anno*";6;12;0,5;0;0;0;25,5625;31,375;0,814741035856574;23,8;29,3;0,812286689419795;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC15BIS";"Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 1/3 dei CFU previsti al I anno *";6;12;0,5;0;0;0;25,6875;31,375;0,818725099601594;23,8;29,3;0,812286689419795;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC16";"Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 40 CFU al I anno*";4;12;0,333333333333333;0;0;0;18,3125;31,375;0,583665338645418;18,1;29,3;0,617747440273038;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC16BIS";"Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno *";4;12;0,333333333333333;0;0;0;18,875;31,375;0,601593625498008;18,2;29,3;0,621160409556314;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC17";"Percentuale di immatricolati (L, LM, LMCU) che si laureano entro un anno oltre la durata normale del corso nello stesso corso di studio*";0;7;0;0;0;0;23,5416666666667;33;0,713383838383838;21;28,625;0,733624454148472;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC18";"Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio";15;17;0,882352941176471;0;0;0;19,65;25,65;0,766081871345029;16,6666666666667;20,6666666666667;0,806451612903226;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC19";"Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata";624;960;0,65;0;0;0;674;1052,62903225806;0,640301549116651;608,090909090909;1214,45454545455;0,500711131072685;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
0;63;410107306300001;"POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62";"Scienze della politica";41067;"URBINO";3;"CENTRO";3063;2;2021;"iC19BIS";"Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata";768;960;0,8;0;0;0;734,483870967742;1052,62903225806;0,697761365551691;670,727272727273;1214,45454545455;0,55228684781795;NA;"LM-62 - POLITICA SOCIETA' ECONOMIA INTERNAZIONALI";"LM-62 - URBINO"
